02823,18880191,322
02397,222933720,3430
02576,202168342,3199
02730,67908271,1016
02282,1022474075,20585
02843,59465059,968
03019,14816201,217
03151,16322200,379
03095,116768932,2774
03090,164282117,2704
03025,3742715,116
03023,48396489,777
03024,142483093,829
03064,135701652,3043
03107,119844997,2770
03008,1153976,31
03007,14391114,194
03224,104664447,1460
03513,35774524,876
03165,1604541,108
03164,29208957,665
03526,327857652,8765
03697,44780226,548
03607,172121086,2752
03623,122212118,1789
03620,126447279,1920
03705,26278758,338
03210,105983153,1504
03391,48716402,1142
03296,165069915,3850
10393,106344219,2581
11369,96973432,2366
13175,124528708,3306
11542,87136095,2229
10783,62825109,1521
12565,120065775,3230
11741,137226748,3660
11389,143664155,3787
12141,120374538,3193
11185,105164446,2693
12743,131586436,3400
12744,594614,31
12741,111094937,2667
12761,144116361,3787
11354,104974641,2566
11355,36959312,880
11515,140483568,3572
11508,86911506,2103
11512,24943663,478
11805,85586355,2280
12634,104647359,2676
12635,284261,3
12637,130691466,3383
12638,1011312,57
10006,31474250,758
13233,135534962,2295
11907,68078784,1677
11912,62709953,1584
12260,86829377,2099
12265,61496751,1585
12261,19831667,468
11073,138940169,3614
11075,60239598,1587
13021,43715422,1432
12869,58473921,1495
11013,87313351,2259
10536,26916085,571
10535,89714205,2196
10537,24257819,492
10390,22150417,374
12283,83125350,2083
12284,58762396,1471
12280,73306173,1923
12106,69438855,1765
11996,48648999,1151
11991,75427949,2000
10944,126244443,3293
12121,84634237,2196
11294,106889485,2775
11289,90020997,2339
12190,30846270,711
12222,91429958,2470
10455,70347774,1589
11529,69449805,1314
11530,8092655,214
11533,24925114,530
12607,82294196,2131
12204,15666799,338
10241,58635623,913
10246,123674013,1581
10245,57125269,735
10235,9729566,288
10244,8242415,133
10237,15626562,492
10240,202313680,3165
10243,261422785,3534
10239,40113676,583
10234,15047635,665
10916,35164966,773
10919,8043554,199
10917,101999396,2596
10701,20008923,436
10845,51568321,1171
10849,144321025,3712
13087,142951991,3774
10657,32332441,683
10094,756400,239
10090,11918978,2261
10096,1237404,369
10095,149449280,2403
10091,3030644,548
10093,17656233,258
10092,11848120,238
10099,3505335,1269
13056,100958255,2618
13265,26838736,312
13264,1941012,93
13263,2505017,112
12002,127250802,3302
12238,2020317,112
11412,111691547,2889
10546,272469,27
11300,68820932,1792
13299,139401918,3730
13303,43282320,1271
13304,95663990,2771
10417,9938847,215
13047,111877819,2725
12343,176554833,3950
10998,159534150,3976
13066,303675648,7789
12029,135132207,3423
12021,108700988,2785
12025,111933319,2824
10338,93342171,2341
12336,42299702,1039
12332,127213356,3445
11608,120510338,3056
10171,339489,49
10166,4838103,1790
10167,579371,113
12519,117710,0
10374,52015415,1287
11035,125138462,3096
01928,20372599,43
10297,283572,9
10305,13711567,224
10302,3227069,120
10298,28593253,763
10306,83742413,1615
10299,27090739,643
10300,24932574,640
10301,24080980,636
10303,32849908,647
11113,124312053,3208
11875,129649867,3426
11556,97975123,2482
11557,69710314,1765
11720,23608511,489
13278,143428642,3869
13281,50648691,1231
12299,94753265,2523
12097,148253699,3740
10739,80487868,2032
10738,40682978,955
13219,101852439,2626
13220,65384988,1600
10315,6205865,191
12442,715771,70
12446,75095199,1862
12448,47548000,1318
11259,141649085,3688
11224,133012762,3442
10768,30593889,742
13038,87148870,2179
10558,84062122,1891
10560,27182271,531
11919,129775038,3372
11985,28905540,700
10911,57622009,1289
10886,107102515,2696
12590,161093303,4050
11020,713671,36
10289,81666797,1738
10286,372274,18
10292,10543823,196
10290,52832254,1182
10288,62403755,1353
10291,36753069,398
11956,121852051,3019
10641,35216456,799
13171,190602,42
13170,78621596,2007
10321,34905060,821
12404,102148289,2765
12411,76954542,1929
11649,19754998,381
11658,9446263,222
11659,8207358,210
12999,28066877,817
12537,22144134,421
12530,140656031,3754
12525,147789226,3908
11970,92151394,2252
11977,147812101,3678
11941,606799,64
12945,201378696,5138
12951,5037541,188
10450,149144353,3984
11628,126462031,3289
12155,12958148,271
12395,80218387,1987
12397,134980129,3586
13010,118517212,3894
13009,60397631,1841
10803,30392248,649
12481,8058302,238
12486,11772043,300
12480,62789505,1550
12718,747839,59
10282,10228311,397
10276,19699725,22
10277,13214193,14
10279,9478403,14
10275,20603175,23
10274,17383918,19
10278,26103746,28
10270,80205765,767
10273,5487889,7
10269,80439929,871
10280,29968601,161
12050,21200169,492
12214,44209962,1148
12213,81878044,2048
12704,546416,33
12066,45600353,1160
12729,109763235,2845
13247,118331188,2886
12355,67253380,1706
12353,131883983,3508
11278,144548504,3716
12676,92277912,2252
12678,451314,25
12553,42415523,1119
11673,149943155,3826
10309,18260683,614
10186,48622349,1522
10308,123412196,2888
12795,16651620,389
11100,51334472,1209
10540,125988221,3231
11578,44213591,1017
11332,113756707,2933
12432,90714477,2475
12438,40513461,963
13121,129447870,3349
13120,19281348,361
11455,143929015,3907
11457,118654,1
10426,111134125,2830
13145,10168971,212
13207,1624735,118
10194,15127661,725
10195,14588620,666
10196,21924873,1145
10198,17938038,684
10192,13167912,633
10197,5452491,157
10193,12438652,630
10191,9109454,404
11702,57611912,1419
10218,3874630,311
00001,63013861,1068
10219,1005952,137
00004,40026209,594
10217,30944676,192934
12935,134191775,3544
11762,39216968,973
10407,41980701,864
12126,33210327,778
12838,272903,19
11749,26613011,551
11750,332668,27
10221,474761,108
12904,127931210,3299
12909,150223506,3989
12668,116681467,3061
12667,606290,41
10266,180469627,1888
10257,23816024,302
10256,10274164,157
10268,154250518,1791
10262,30836412,40
10253,9287158,143
10264,153712141,1598
10267,165988484,1766
10254,30879789,361
10255,39407416,456
10252,16225139,183
10260,41294166,57
10261,178576062,1866
10265,174615868,1854
10223,89705392,1839
10201,5403687,694
11899,116386872,2937
10728,61528207,1418
12463,28630169,624
14709,25789323,519
14705,30131924,606
14711,55504953,1147
14761,117524702,2850
14125,48736745,1262
14124,117175002,3131
15361,66966366,1663
15100,88866050,2265
15130,46561186,1167
15772,58482900,1394
15775,147987417,3528
14173,80959770,2148
14779,35752034,682
14784,122000604,2870
14563,116780948,2827
16586,89364714,2308
16584,125066873,3289
13940,137138741,3564
16133,113262932,2888
16140,141801789,3838
16137,154415821,4037
15406,57752064,1528
14605,135730027,3196
14744,725135,37
14749,52496385,1251
15200,20926659,478
15193,22349091,461
15195,68894072,1767
15198,16376010,398
16029,49110041,1196
16034,93238202,2228
15300,26000627,623
15661,152340912,3686
15665,47819533,1146
16279,143078046,3884
14453,127488561,2999
14033,62202390,1530
16272,89819524,2356
16269,94369469,2536
16267,66270493,1670
13906,30512196,674
13913,25858291,547
16242,38056471,911
16254,77860954,2074
13628,107514058,2787
13661,41826104,1032
15677,143607044,3703
15680,433013880,10794
14630,116269920,2798
15504,145093249,3356
15507,39817065,845
15181,85893827,2259
14149,95373571,2067
14141,22332070,501
15385,69942909,1851
16508,14535282,316
14332,21419733,3016
14680,45725800,1025
15593,116336923,2626
15617,70792311,1749
14916,151833118,3969
14921,39068851,921
15601,83338351,1904
15602,48310536,1066
14302,96946967,2489
13865,44244534,1131
15998,157351562,3847
14045,80009088,1892
13348,79576043,2140
16582,165532922,4411
15398,43511930,1080
15644,666974,51
15641,91470541,2161
15639,49758226,1207
16391,116233666,2969
16506,25964264,566
14701,132817192,3189
14690,94620753,2165
14694,119567964,2825
16207,97643381,2573
14727,34812990,742
16312,92881079,2388
15030,23702162,503
16026,11112772,246
13406,76451149,2007
16456,94240790,2505
15023,42766895,968
14004,122341994,3291
16524,167410146,4281
16536,33715841,460
16489,29629348,689
14274,38264893,909
14201,263765135,6960
14135,110116624,2960
14136,103233702,2693
15415,109475063,2907
15727,153264512,3703
14350,135188351,3414
15908,111164646,2721
16385,86561126,2343
14416,49419413,1219
15271,47573941,1179
15270,125818115,3352
13986,99637751,2777
15462,55737898,1428
15465,17637917,388
15697,163343365,4025
15493,91663508,2362
15498,639956,26
13538,617411,73
15752,114768656,2702
15754,62963694,1404
13746,16645967,170
13746,16645637,170
13757,794782,45
14648,62096820,1450
14837,58844665,1290
13369,87443393,2189
13365,97846753,2596
15474,29842798,620
13360,15078479,307
14152,119153801,3157
14251,76214777,1932
14246,12680597,271
13956,100731496,2580
13951,148435365,3898
15655,100087893,2415
15651,143046396,3221
13868,59527552,1535
14266,123732252,3261
14269,113035940,2906
15985,154020731,3854
15980,114630015,2721
15352,72692302,1816
15349,75031969,1966
14957,24631051,578
15212,45862169,1123
13432,123898513,9015
16402,135494132,3516
14586,154355480,3809
14593,2663547,136
15915,5165274,188
14420,129974748,3295
14337,65490208,1768
14078,129766238,3507
16185,118954649,3226
15370,105004445,2724
15368,43445145,1079
15369,123523435,3252
15331,24401068,555
13342,225755,8
16353,17502437,345
14889,44804650,966
15011,69938502,1882
15556,42964373,887
15795,91507321,2211
15790,126786768,3167
15257,111921186,2903
14186,121811805,2805
16432,51362639,1235
16430,33755206,853
16424,90807138,2411
16425,117353734,3022
16105,108038984,2911
16301,103882722,2619
16122,41923040,1001
16123,60658340,1558
16124,90209195,2374
15541,106220408,2447
15539,84024224,1959
14372,91577417,2309
14373,32714047,741
14663,5647054,196
15768,121539526,2869
15761,951328,88
15572,165753489,4071
15576,105343664,2482
15486,17584516,372
15264,136538157,3498
15426,39822045,999
16324,150027289,3944
13892,12095075,247
13601,54015668,1270
14215,153141892,3989
14223,110591793,3074
14717,30864089,625
14721,159532556,3843
15117,67834601,1732
15121,87722703,2315
15626,49630158,1101
14237,85414722,2383
13724,67428522,1757
15244,296584,43
15242,122999703,3214
13525,111671766,2987
16223,116749317,3085
13319,114020156,2995
15055,31987431,812
13711,36611480,871
14391,127846944,3229
14387,128226642,3293
16040,112156014,2675
16045,85812908,1973
14016,111481401,3046
16333,95514636,2481
16339,113447703,2965
13615,64708096,1599
15144,144828179,3795
15145,49787283,1266
13688,41088205,1002
15524,29574165,595
16230,100880135,2625
15142,114162695,2938
15135,123519951,3250
15133,42900429,984
16065,77247771,1900
16062,25028403,497
16064,12965147,269
16056,47878556,1024
13452,77268016,1934
13456,101792139,2526
15336,27809248,685
15340,73805033,1993
15339,144438581,3791
14443,24651305,557
15288,93855576,2440
16553,25676860,649
16555,56480547,1436
16449,90263750,2419
17980,31124232,738
18028,71462065,1830
18031,973059,121
18166,56383669,1437
18920,16120454,347
19430,65921523,1789
19192,408261581,10794
18679,143070788,3861
17716,107979709,2785
19316,143115204,3817
19314,20786481,468
19312,75049787,1952
18384,147868907,3977
18945,112982228,3067
18999,59456301,1481
18138,89453571,2223
19304,106247950,2833
19885,70621922,1716
17206,602364,42
17791,102792438,2789
18449,31484182,703
16658,90950008,2023
18550,117899530,3111
17310,17173302,364
16835,44527655,926
16832,39607378,761
17679,111495659,2919
19562,23227809,530
18478,99113073,2317
17280,199856,13
18438,133487442,3561
17424,79057553,2014
18633,5514867,173
19273,58583486,1367
19279,6074411,187
18753,816948,52
18752,94899495,2467
17947,144190901,3837
18826,65295308,1637
17024,29332752,642
17032,122031257,3149
19851,63281348,1619
17131,109963162,2698
17133,37903505,977
17136,102154473,2570
18493,94485,0
18489,153759913,3726
17509,35219777,855
19216,7161193,189
17324,49911372,1319
18645,89214325,2453
17481,117288429,3088
19609,41629788,996
17195,46201061,1160
17200,97678146,2425
17204,141242089,3744
16930,147297151,3813
16932,25340671,570
16926,31662786,6619
16843,90572090,2008
19535,96398411,2473
19915,144486681,3741
17041,651104,48
17263,55454648,1394
17260,66289765,1630
17261,307763,31
16906,37926236,953
19249,127791661,3254
16826,101303154,2362
16830,81376614,1782
17102,12480332,264
17106,25213579,524
17097,16272281,337
17098,380887,32
19670,36773390,796
17907,61312696,1487
17915,77457066,1906
17415,89413295,2417
18952,82387865,2091
17117,123208952,3132
16611,69932474,1604
16896,76693351,1834
17247,63133387,1574
17742,95908618,2603
16734,9357795,188
16741,100964318,2259
18026,126150574,3350
18423,136832870,3437
19894,113799265,2959
18932,3878049,160
18985,99389219,2564
17882,74154774,1908
16589,24473604,533
19736,85808473,2130
19730,284841,21
17809,678513,35
17812,81091306,2052
17333,80384788,2068
18625,28133893,645
17575,570088,57
17144,89292002,2106
19805,144984514,3816
17542,17789801,333
17682,31207219,749
18594,17099446,348
19046,113441178,2703
17302,30491238,714
18235,117146800,3125
19786,139420640,3822
18473,900142,64
16665,70704427,1608
17350,85697628,2199
17052,93813377,2418
17048,103622136,2680
19143,13956901,318
19149,31461075,767
17155,93221514,2517
17361,93791466,2392
16630,149772894,3385
17017,40519122,929
18156,75068182,3690
17487,113727596,2894
19624,129952000,3545
17463,124336736,3411
19335,400659964,10771
19864,842392,61
18721,147209380,3860
18729,81750495,2095
17072,25915057,619
17068,84098635,2152
19690,108348394,2768
18320,137158320,3551
17775,99939444,2590
16621,9665529,222
16618,368270,22
16617,10700911,207
16619,185782823,4054
16616,55274517,1205
16857,163936779,3776
17497,97613206,2536
17804,106864312,2795
19052,75515174,1957
18376,98163778,2486
18381,95503913,2490
18858,58200514,1499
17517,105577250,2704
18115,332842,25
19765,148738348,3868
19762,122422366,3349
16783,135549449,2377
17467,134462302,3471
19830,145736565,3785
19825,75204588,2006
17126,330127,15
18345,1212961,99
18311,109675679,2890
17933,66047898,1578
18342,32655893,725
16872,80144001,1897
16870,44253534,1079
19455,53483060,1349
17383,38198658,930
17376,69478784,1795
19520,148380944,4070
19528,50031456,1315
19525,85384680,2050
19286,110526869,2903
19285,151134459,3989
18587,48161327,1249
17095,42647081,1051
18545,125809759,3287
19775,152338682,3962
19660,84253586,2247
19205,463985,41
19198,124371279,3178
19079,6977116,174
21331,392171,21
22265,45025351,1011
22267,144450385,3464
20702,116359513,3050
22548,147014533,3493
23265,7024880,1038
23266,115771197,3209
22031,68308451,1550
22539,101310831,2316
21189,42682613,1018
23249,136348608,3417
21147,152699274,4065
21801,128039430,3356
22617,126020189,2945
22613,77773524,1855
23223,92037739,2397
22236,150618887,3482
21363,64516968,1540
21359,149355822,3961
22816,107987720,2836
22827,85169539,2144
22921,11689048,256
20298,123583226,2818
21259,40528609,1028
21834,85020590,2151
21833,87785791,2259
20787,93427439,2395
21988,116540860,2754
21990,28775006,437
23084,131932021,3498
23087,63159453,1501
23085,116034864,3033
22636,114034465,2698
22637,98172622,2351
20963,60871325,1413
22106,45664001,1030
20404,63399071,1423
20408,83035118,1959
20415,137456423,3282
20418,72734887,1664
23208,72289094,1786
20086,60968392,1497
22581,91771632,2070
23045,106510546,2734
23040,59795818,1467
23036,78411542,1982
23235,1122405,46
21994,76216753,1685
20841,82797788,2040
21608,723647,39
03041,94718930,1617
03042,846904,39
21324,79156122,2026
21419,99977102,2535
20565,134913592,3530
22785,9743723,234
22782,43929187,1033
21315,49074195,1155
21309,44133115,1156
21353,153964362,4028
22892,141724773,3623
21646,2921948,139
20281,119807514,2809
20285,126645492,2894
22601,26192972,518
20213,23059354,368
21013,24301855,334
21008,78800564,2113
23118,582168,31
20769,747240,61
20772,112633030,2925
20196,101808764,2267
20200,142669708,3412
20982,390123,24
19988,58079620,1384
22494,45286827,1036
22959,141098027,3585
12982,80942140,2617
20279,33115614,643
20612,95492260,2310
20607,5732948,186
20611,45383770,1148
22060,68214733,1581
21776,150792009,4032
21773,67609661,1726
21774,101057402,2669
21724,40394251,949
21726,111111855,2915
21245,76512645,1962
22938,678597,56
20753,1444067,74
23196,85819814,2110
20176,91077449,2033
22473,28739829,629
22330,101971680,2623
22333,98921117,2543
21237,23387091,511
21240,147468014,3948
19971,139802674,3674
22070,85138401,2012
20793,89181720,2319
03001,3244139,83
00014,26111772,323
00013,93078771,522
00015,112408023,1412
22249,67188000,1575
21413,89569054,2425
20886,118987340,3063
23095,250797,14
20687,107153704,2501
20584,1279610,120
21980,102763043,2536
20510,37192993,868
20504,78810582,1900
20511,30645878,657
03092,14913402,27
23171,35196372,759
22290,48748416,1159
21770,5737346,163
21955,80107192,1889
22477,48281556,1159
21596,22886207,462
21590,100303385,2827
23154,40094592,1039
20429,83904514,1975
22499,11684180,253
21928,122622289,3044
21936,54682837,1192
19993,21156765,475
19996,43699190,1074
19989,139047077,3576
19999,63963810,1870
19986,20192672,437
19987,83187547,2159
19995,22127718,396
19994,138474189,3508
19991,4732274,163
19998,24410228,529
19990,37128872,791
19997,122935187,3321
19992,81058287,2019
22750,151976811,3946
22751,309480,29
22754,58071660,1372
22988,110014633,2979
22986,128850710,3268
21860,14761009,292
22450,427380,10
00011,23351834,132
00012,10452731,155
22693,68723247,1715
20103,18036635,297
21171,25093843,483
21177,136669308,3557
20254,18358158,318
20260,132297411,3065
23224,137407229,3461
23232,98789138,2605
23227,129197191,3387
22319,74048859,1877
22345,122952730,3090
22656,106029689,2458
22649,160054746,4008
22531,14724816,294
22528,190614,21
20439,114263714,2997
20990,121634085,3197
20448,76582127,2022
03027,102631856,858
20555,94223631,2507
20004,111132445,2784
22866,127099442,3287
21156,124565103,3268
22519,47228973,1023
22724,109165581,2775
22402,72469006,1783
23104,101233887,2594
23102,21580109,447
23111,20257005,473
20356,72652643,1667
21851,148528330,4000
22798,112937868,2821
20831,112212595,3002
20488,105820126,2787
20031,141371,20
19931,49743457,1242
21556,102234631,2714
03040,293749128,6584
03902,250158114,4265
10006,31474234,758
16587,132804393,3522
20323,1099249,52
22121,107173288,2472
21437,127148520,3524
22887,104953578,2576
22644,158864381,3700
22642,59029967,1256
21075,201226,30
20074,161214894,3740
20472,59196874,1413
23137,117642685,2544
23020,56254988,1281
22559,140181792,3377
22557,13199938,235
22435,102785052,2614
24581,83124540,1957
24641,283271,21
26052,66804296,989
26053,564545,42
24056,61719092,1270
24320,94217151,2045
25925,109607461,2976
25615,123741080,3224
24746,114431135,2771
25390,605679,56
24449,127601206,2933
23825,76865509,1769
25974,243365058,6724
25992,58431822,1350
25993,55867629,822
24777,450087951,10792
23395,38277150,884
