03130,20057284,505
03780,47676329,1453
02918,130820748,3442
04613,68990405,1852
03514,76337673,1523
03128,87240912,2257
06460,137793351,3562
05179,153305081,4086
04827,49378070,184
04830,16906963,68
04829,15586749,61
04825,11894214,47
05362,22897595,665
00011,52113204,293
05537,91267260,2437
05734,97906759,2567
06336,15427468,424
05396,38908794,1000
05559,21570391,600
06467,76913837,1970
06471,37795473,1016
06481,11810774,367
06465,150986287,3825
06480,978883,70
06468,40407138,1126
06466,26503561,663
06472,21363518,641
06470,1973102,66
06473,6872453,259
04765,323692,5
06435,80137799,1995
04851,27289753,113
07805,141962044,3483
07544,33487811,822
07928,123066403,3195
07006,136550263,3887
07402,171035221,4276
07368,254125697,6418
08559,117772725,2510
08568,10226384,419
08573,149615779,2998
08845,44415471,978
08489,99706478,2296
08939,840518939,21594
08578,164396,14
10209,141153459,3197
11951,109842355,2915
11384,33875251,870
12072,859751,1
11711,19287725,703
11762,132676937,3527
10708,11009959,455
12600,180604006,2224
11362,323664546,8058
10740,43673768,1240
10882,8944024,280
12402,2825106,49
12216,63380763,1784
10284,67172900,1584
10482,70284675,1845
10485,146357749,3765
09786,6612275,182
09767,44157261,105
11794,53813047,1432
09516,3924034,1088
09517,138864588,3086
12420,24510855,687
12589,18886356,473
12590,75664081,670
11349,86771263,2189
10340,155794736,3153
09758,2002059,20
12284,7310965,254
09756,3842591,89
09804,87250436,1776
09577,46256420,927
09578,8191783,198
09583,146974186,4013
09580,29677111,900
09582,8417329,252
09581,20680971,724
12431,156840029,2932
12435,117833743,1705
09829,555896303,9241
09564,2906538,15
09567,8200412,192
09559,80849897,896
12375,102470841,2659
12374,127145355,3169
10613,104583626,2727
09844,27915194,658
09846,27106490,633
09848,23094577,635
09845,22685093,641
09847,6067662,126
09858,115029167,2584
10752,131275195,3470
10300,3449853,71
11662,23842224,992
10923,125980157,3308
10194,133883458,3072
10093,33291998,831
11698,21373567,899
09830,89640600,1605
09831,3018200,8
09832,78008502,1354
11887,100264011,2717
11886,107040875,2882
10054,86018046,1755
12161,23262305,733
12336,97842390,2628
11048,112500901,2152
11047,148637577,2491
11019,84642033,2246
12388,142268490,2932
10322,57337157,1377
12408,50935826,1354
12359,39941273,1187
09814,7974383,304
09813,6793306,165
09807,31664257,649
09823,12728414,254
09817,5576792,136
09819,11916350,221
09828,4572864,47
09822,10533893,153
09827,8743134,190
09805,29357552,842
09821,6541781,194
09815,34336128,151
09806,4422605,49
09818,7007880,98
09820,8307890,247
09825,7436561,178
09810,21277784,127
09812,20474400,572
09816,18998925,29
12052,86664086,2253
12055,108398158,2885
10464,102176193,2552
11377,135543401,3511
11924,90004501,2459
12128,473771,3
10377,78528453,1220
10384,44567834,775
12464,93431111,923
10979,108093650,2799
10336,154486731,3278
09598,735190,6
09613,17668503,580
09611,1798507,63
09749,3497311,82
09752,522164,8
09750,2176366,32
10793,73902048,1959
11149,79428881,2453
11068,25271111,837
11512,28875997,902
09797,40392203,59
09799,23469775,44
09801,84122523,1859
09800,84909053,1858
09802,85558230,1888
09798,83501182,1869
09803,78440815,1771
09793,29246104,1071
09792,1276032,16
09794,17186300,643
09754,2659843,53
09755,62851577,834
09759,74072690,332
09757,3743323,90
11839,23404602,763
15064,15840926,568
13490,153557763,3826
15008,107375887,2816
12741,40056577,995
15348,57060045,1610
14399,72186209,1952
12771,49651405,1259
13227,124916085,3001
13323,88485872,2181
13085,64175136,1639
13107,111021884,2688
13192,4355214,96
13404,55249371,1604
15433,16453894,788
13848,98212946,2788
13834,1542009,21
13837,146146773,3515
14061,141386455,3660
14043,76477550,1937
14187,154770968,3989
15391,100732015,2670
13728,377668883,9326
15282,122770191,3358
14408,78482106,2200
15478,81331150,2105
15149,34820093,1094
13755,1153667,12
13001,128289301,3246
14073,77153077,2128
14843,70260831,1998
15378,5203411,197
14282,116992270,2988
13319,52810955,1361
13253,101380285,2616
15141,70023823,1888
15136,20006590,678
13119,22088705,616
15264,50626783,1442
14243,129480023,3294
14245,70385044,1873
16898,102232938,2681
16896,146244828,3764
16954,49567685,1400
16315,36137131,980
16322,14423810,376
16317,171067492,4430
16361,84900050,2289
17249,92053868,2555
17064,89031,0
17070,378492,27
17071,1507393,112
17093,313080,0
17076,1905225,2775
17094,843723,11
17069,1255149,1829
17083,13892165,42
17068,104370,17
17090,6351296,80
17089,9107253,33
17060,659013,106
17073,5284546,12
17077,536918,2
17067,2203561,3569
17066,41600328,1941
17081,5182528,7
17079,463049,1
17061,464394,24
17062,68080025,3203
17085,1220936,119
17098,623572,43
17063,4794467,373
17065,7365046,571
16368,15616237,376
16126,137518302,3729
16788,13041389,411
15670,96503442,2680
16228,22742101,627
18462,38103308,1142
17654,119601836,2997
16921,1046338,43
18327,76537023,2135
16094,73763344,2109
15834,70115751,1964
16772,68939310,1865
16526,107274870,2923
15949,16550641,505
15956,149319229,3784
17883,129793063,3571
16051,129906241,3601
17346,43428916,1199
17339,4024958,109
17349,33197070,1005
16426,74137259,1954
16428,102507055,2724
15527,11236562,53
15999,84243406,2353
17052,9736672,490
17050,82719050,4289
17053,974745,130
15686,31109512,923
