02771,110021500,3099
02687,41968841,1181
02869,132812006,3279
03658,283647333,20260
02042,1850054,88
02043,5585783,240
02036,57346281,1751
02038,827627,70
02037,1706362,84
03101,69515778,2528
03373,196651596,3747
03861,2464101,181
03975,33708634,156
04112,380073885,7554
05014,657619,25
05016,184371329,3914
05021,158901020,3483
05024,12111491,486
04978,20260871,753
04601,125070487,2580
04508,45517094,1145
03788,117400,4
03892,3665885,343
07739,137984165,2665
06270,82082230,1896
06219,215471384,3895
07284,69800468,1512
07312,12318813,365
06862,140920874,3041
06367,124650206,2613
06661,158930359,3259
06402,127740506,2679
06735,22952326,541
07089,203016733,4079
07561,5606558,272
06973,77682977,1501
06948,142471566,2646
06604,165810995,3449
06477,47489524,1237
07275,181910120,3750
06978,65804031,1355
07581,81206102,1605
07509,102990020,2059
07623,80402406,1885
06228,94935192,2093
07063,207154568,4038
06509,143319107,3760
06245,66703927,1539
07640,30926101,776
07570,12656902,393
11172,147151447,3908
11339,9598910,623
01291,2355480,53
01320,21417824,597
01290,4230252,102
01310,19367233,542
01287,3483810,111
01351,202489483,1173
01309,20579157,573
01293,4951722,143
01312,2921710,75
01292,9100072,269
10540,29202942,1728
01340,22849712,31
01350,147177,0
01314,17595353,505
10539,17480753,1116
01324,21630918,624
13065,91636310,3587
12181,112313180,3400
12182,41079676,2550
11768,109551647,3061
11764,15435093,993
12351,61090095,1985
12481,42652198,1854
12483,67284833,1836
12469,16323361,879
10970,49125445,2072
01336,67141924,1923
01335,20664447,623
01331,10843038,214
01338,29115265,887
01334,5742155,174
13051,1703354,76
12527,20857981,1190
10921,11056026,689
12554,2506559,168
12559,108852059,3579
12558,31302776,1781
12550,31581992,1786
12549,29792628,1770
12551,30864838,1765
12553,13025454,858
12560,30987654,1779
12555,30018864,1773
12557,29022372,1781
11014,51358710,1742
11608,8744974,678
01404,169996309,1064
01585,4428470,131
13020,80104223,1749
13019,103122450,2141
12838,80112636,2289
01669,54031763,300
01676,51662535,254
01679,42787578,172
01677,46042232,241
01674,42873440,238
01670,64020329,321
01682,42594867,162
01672,21968877,227
12051,65889157,2453
10440,20400708,1200
10435,15000789,975
12716,43960451,1607
10806,9424923,591
10320,8209633,582
10319,19006028,1186
11599,79560737,3135
11798,145460842,3882
11789,75467837,2340
11693,12369541,804
12450,136417983,3748
12443,76684896,2316
10734,3937334,248
10743,99868841,3879
13085,41289054,1856
10232,20030401,1244
11330,38902975,1491
11334,9659633,13
12875,53734414,1409
12830,98918965,993
01822,96046295,918
01823,29365842,640
01820,34250554,616
01818,84486245,923
01819,50594803,793
01817,51114043,728
01815,19260086,228
01821,58943395,734
01816,43440359,404
10289,78510893,2330
10497,94388313,3729
11645,90126137,2886
10449,27500067,1334
10443,71026195,3085
10450,30956446,2052
01344,3389338,1063
10264,86175204,2646
13035,62317490,1477
10614,32345817,1405
10608,25650343,1564
12824,524470240,3384
10327,10650258,609
10331,39239902,2318
11179,26112849,1617
11175,73712863,2333
12982,968071,33
12831,143336534,5406
12864,2339258,187
12871,2731830,286
11094,19182463,2442
11133,91240707,2684
10128,156210308,3861
11450,67427762,2784
10979,27956561,1324
10981,148865968,3864
12421,95906440,2862
10790,440333953,10795
11729,26455614,2690
